Wind cfs,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
2007,10,4,21,0.751217388
2007,10,4,22,0.721484937
2007,10,4,23,0.7201516
2007,10,4,24,0.657847017
2007,10,5,1,0.713348986
2007,10,5,2,0.729720496
2007,10,5,3,0.75515966
2007,10,5,4,0.748222502
2007,10,5,5,0.732948388
2007,10,5,6,0.753188134
2007,10,5,7,0.82275984
2007,10,5,8,0.837333241
2007,10,5,9,0.788687188
2007,10,5,10,0.809584207
2007,10,5,11,0.835092158
2007,10,5,12,0.80541039
2007,10,5,13,0.72969582
2007,10,5,14,0.690114325
2007,10,5,15,0.621761762
2007,10,5,16,0.621154986
2007,10,5,17,0.596136847
2007,10,5,18,0.501652097
2007,10,5,19,0.5058464
2007,10,5,20,0.604128885
2007,10,5,21,0.780092255
2007,10,5,22,0.85839657
2007,10,5,23,0.827567454
2007,10,5,24,0.877549913
2007,10,6,1,0.912927986
2007,10,6,2,0.947932673
2007,10,6,3,0.819494574
2007,10,6,4,0.716637915
2007,10,6,5,0.645258988
2007,10,6,6,0.62904973
2007,10,6,7,0.747536764
2007,10,6,8,0.728869992
2007,10,6,9,0.65231224
2007,10,6,10,0.661599042
2007,10,6,11,0.687419154
2007,10,6,12,0.662854806
2007,10,6,13,0.640296061
2007,10,6,14,0.625264354
2007,10,6,15,0.668072298
2007,10,6,16,0.684823196
2007,10,6,17,0.724854825
2007,10,6,18,0.756254403
2007,10,6,19,0.789668302
2007,10,6,20,0.908968135
2007,10,6,21,0.91343034
2007,10,6,22,0.990416953
2007,10,6,23,0.996806418
2007,10,6,24,0.981998138
2007,10,7,1,0.927458015
2007,10,7,2,0.893322667
2007,10,7,3,0.867678097
2007,10,7,4,0.842890179
2007,10,7,5,0.866760301
2007,10,7,6,0.846579465
2007,10,7,7,0.850396084
2007,10,7,8,0.833925686
2007,10,7,9,0.832878997
2007,10,7,10,0.838212921
2007,10,7,11,0.802128666
2007,10,7,12,0.779243865
2007,10,7,13,0.733743818
2007,10,7,14,0.675816071
2007,10,7,15,0.654478692
2007,10,7,16,0.611279875
2007,10,7,17,0.643383037
2007,10,7,18,0.709238309
2007,10,7,19,0.812661883
2007,10,7,20,0.885304124
2007,10,7,21,0.925881032
2007,10,7,22,0.93680821
2007,10,7,23,0.912839958
2007,10,7,24,0.913578733
2007,10,8,1,0.898159049
2007,10,8,2,0.870582995
2007,10,8,3,0.852787418
2007,10,8,4,0.778410506
2007,10,8,5,0.778314589
2007,10,8,6,0.80958498
2007,10,8,7,0.825895161
2007,10,8,8,0.836671033
2007,10,8,9,0.875662415
2007,10,8,10,0.871370439
2007,10,8,11,0.859367452
2007,10,8,12,0.82318115
2007,10,8,13,0.76924727
2007,10,8,14,0.694177965
2007,10,8,15,0.652033848
2007,10,8,16,0.602001124
2007,10,8,17,0.567681952
2007,10,8,18,0.556668129
2007,10,8,19,0.622501831
2007,10,8,20,0.681032451
2007,10,8,21,0.696090737
2007,10,8,22,0.688952929
2007,10,8,23,0.698854727
2007,10,8,24,0.700634758
2007,10,9,1,0.712570843
2007,10,9,2,0.682465598
2007,10,9,3,0.698968051
2007,10,9,4,0.673476428
2007,10,9,5,0.65015105
2007,10,9,6,0.59941572
2007,10,9,7,0.562253751
2007,10,9,8,0.524765506
2007,10,9,9,0.517890576
2007,10,9,10,0.52308518
2007,10,9,11,0.49706117
2007,10,9,12,0.475919115
2007,10,9,13,0.482393289
2007,10,9,14,0.487088142
2007,10,9,15,0.482441111
2007,10,9,16,0.481492662
2007,10,9,17,0.514415756
2007,10,9,18,0.499530883
2007,10,9,19,0.524335115
2007,10,9,20,0.571770655
2007,10,9,21,0.579739247
2007,10,9,22,0.589547284
2007,10,9,23,0.605247662
2007,10,9,24,0.576929764
2007,10,10,1,0.64929178
2007,10,10,2,0.68386108
2007,10,10,3,0.675822718
2007,10,10,4,0.63376321
2007,10,10,5,0.651782793
2007,10,10,6,0.638061796
2007,10,10,7,0.604048293
2007,10,10,8,0.527253665
2007,10,10,9,0.444412915
2007,10,10,10,0.499398402
2007,10,10,11,0.504847696
2007,10,10,12,0.497695433
2007,10,10,13,0.524211114
2007,10,10,14,0.50265255
2007,10,10,15,0.414829617
2007,10,10,16,0.334279677
2007,10,10,17,0.316830733
2007,10,10,18,0.257298011
2007,10,10,19,0.259489936
2007,10,10,20,0.311833572
2007,10,10,21,0.363727318
2007,10,10,22,0.40729313
2007,10,10,23,0.461466645
2007,10,10,24,0.526966983
2007,10,11,1,0.517647735
2007,10,11,2,0.523897358
2007,10,11,3,0.531816535
2007,10,11,4,0.520431437
2007,10,11,5,0.548645637
2007,10,11,6,0.49532826
2007,10,11,7,0.431839079
2007,10,11,8,0.39603783
2007,10,11,9,0.406263
2007,10,11,10,0.421914707
2007,10,11,11,0.440995119
2007,10,11,12,0.426281964
2007,10,11,13,0.407573581
2007,10,11,14,0.439562284
2007,10,11,15,0.476377413
2007,10,11,16,0.535342282
2007,10,11,17,0.564476782
2007,10,11,18,0.481897778
2007,10,11,19,0.466103293
2007,10,11,20,0.442575124
2007,10,11,21,0.3869222
2007,10,11,22,0.345110214
2007,10,11,23,0.337549558
2007,10,11,24,0.331829507
2007,10,12,1,0.35365405
2007,10,12,2,0.377646875
2007,10,12,3,0.389488567
2007,10,12,4,0.427451147
2007,10,12,5,0.454332531
2007,10,12,6,0.454738075
2007,10,12,7,0.456106409
2007,10,12,8,0.464390674
2007,10,12,9,0.491834678
2007,10,12,10,0.500788645
2007,10,12,11,0.449853979
2007,10,12,12,0.375553243
2007,10,12,13,0.339296937
2007,10,12,14,0.303242885
2007,10,12,15,0.309793099
2007,10,12,16,0.350137641
2007,10,12,17,0.411108466
2007,10,12,18,0.481636801
2007,10,12,19,0.542606123
2007,10,12,20,0.525854183
2007,10,12,21,0.407230174
2007,10,12,22,0.528480841
2007,10,12,23,0.566379792
2007,10,12,24,0.553236318
2007,10,13,1,0.584269375
2007,10,13,2,0.574238295
2007,10,13,3,0.554166505
2007,10,13,4,0.532111259
2007,10,13,5,0.616166487
2007,10,13,6,0.634263601
2007,10,13,7,0.641444818
2007,10,13,8,0.613433865
2007,10,13,9,0.594262456
2007,10,13,10,0.566475498
2007,10,13,11,0.506564413
2007,10,13,12,0.443939886
2007,10,13,13,0.416839398
2007,10,13,14,0.397970738
2007,10,13,15,0.398725463
2007,10,13,16,0.425806631
2007,10,13,17,0.43382562
2007,10,13,18,0.38081215
2007,10,13,19,0.244159871
2007,10,13,20,0.162164135
2007,10,13,21,0.157039111
2007,10,13,22,0.178182288
2007,10,13,23,0.218393807
2007,10,13,24,0.274218759
2007,10,14,1,0.330499124
2007,10,14,2,0.356565434
2007,10,14,3,0.381589167
2007,10,14,4,0.450090931
2007,10,14,5,0.533167243
2007,10,14,6,0.565405521
2007,10,14,7,0.61646109
2007,10,14,8,0.645017889
2007,10,14,9,0.596102249
2007,10,14,10,0.528643852
2007,10,14,11,0.447372127
2007,10,14,12,0.438867721
2007,10,14,13,0.410320428
2007,10,14,14,0.364468962
2007,10,14,15,0.413843745
2007,10,14,16,0.363340573
2007,10,14,17,0.394810461
2007,10,14,18,0.364533532
2007,10,14,19,0.313172837
2007,10,14,20,0.365295921
2007,10,14,21,0.426919663
2007,10,14,22,0.481215073
2007,10,14,23,0.508801321
2007,10,14,24,0.464598269
2007,10,15,1,0.418328946
2007,10,15,2,0.441055556
2007,10,15,3,0.438862681
2007,10,15,4,0.447833154
2007,10,15,5,0.519158192
2007,10,15,6,0.552358721
2007,10,15,7,0.554009963
2007,10,15,8,0.521260746
2007,10,15,9,0.4868303
2007,10,15,10,0.465256391
2007,10,15,11,0.503005601
2007,10,15,12,0.53416303
2007,10,15,13,0.542534287
2007,10,15,14,0.53442353
2007,10,15,15,0.510988397
2007,10,15,16,0.512026931
2007,10,15,17,0.554029237
2007,10,15,18,0.508162802
2007,10,15,19,0.517160385
2007,10,15,20,0.549853162
2007,10,15,21,0.509434902
2007,10,15,22,0.514998808
2007,10,15,23,0.514903989
2007,10,15,24,0.54055529
2007,10,16,1,0.559998103
2007,10,16,2,0.584094513
2007,10,16,3,0.589911599
2007,10,16,4,0.585832228
2007,10,16,5,0.583344585
2007,10,16,6,0.530002452
2007,10,16,7,0.501704979
2007,10,16,8,0.53215254
2007,10,16,9,0.577741492
2007,10,16,10,0.569422255
2007,10,16,11,0.561038923
2007,10,16,12,0.538282042
2007,10,16,13,0.505424473
2007,10,16,14,0.487271246
2007,10,16,15,0.52031665
2007,10,16,16,0.503190913
2007,10,16,17,0.495006147
2007,10,16,18,0.502559389
2007,10,16,19,0.514930714
2007,10,16,20,0.607311447
2007,10,16,21,0.603664625
2007,10,16,22,0.583206896
2007,10,16,23,0.497922043
2007,10,16,24,0.417575509
2007,10,17,1,0.392866226
2007,10,17,2,0.406498994
2007,10,17,3,0.41645516
2007,10,17,4,0.392557068
2007,10,17,5,0.428378199
2007,10,17,6,0.419442728
2007,10,17,7,0.38532481
2007,10,17,8,0.351101096
2007,10,17,9,0.292353002
2007,10,17,10,0.263330991
2007,10,17,11,0.303841432
2007,10,17,12,0.341595118
2007,10,17,13,0.402810418
2007,10,17,14,0.443194211
2007,10,17,15,0.425043499
2007,10,17,16,0.352307442
2007,10,17,17,0.357202036
2007,10,17,18,0.392599811
2007,10,17,19,0.37068306
2007,10,17,20,0.393192731
2007,10,17,21,0.394038815
2007,10,17,22,0.342794967
2007,10,17,23,0.343312092
2007,10,17,24,0.358100384
2007,10,18,1,0.37357176
2007,10,18,2,0.331829716
2007,10,18,3,0.290324952
2007,10,18,4,0.307071241
2007,10,18,5,0.412893181
2007,10,18,6,0.404803472
2007,10,18,7,0.37470597
2007,10,18,8,0.329234813
2007,10,18,9,0.280042332
2007,10,18,10,0.247006667
2007,10,18,11,0.238378372
2007,10,18,12,0.253784259
2007,10,18,13,0.290335442
2007,10,18,14,0.309370863
2007,10,18,15,0.337343961
2007,10,18,16,0.334526788
2007,10,18,17,0.322729166
2007,10,18,18,0.302860823
2007,10,18,19,0.303139918
2007,10,18,20,0.299365629
2007,10,18,21,0.305574319
2007,10,18,22,0.317240073
2007,10,18,23,0.335282505
2007,10,18,24,0.384744447
2007,10,19,1,0.425024183
2007,10,19,2,0.477940547
2007,10,19,3,0.523589726
2007,10,19,4,0.537948514
2007,10,19,5,0.542355701
2007,10,19,6,0.527452883
2007,10,19,7,0.50605912
2007,10,19,8,0.514386794
2007,10,19,9,0.539241129
2007,10,19,10,0.505389498
2007,10,19,11,0.506641253
2007,10,19,12,0.558308958
2007,10,19,13,0.597001944
2007,10,19,14,0.557048254
2007,10,19,15,0.534147014
2007,10,19,16,0.554025701
2007,10,19,17,0.555646082
2007,10,19,18,0.563900117
2007,10,19,19,0.581498465
2007,10,19,20,0.579775705
2007,10,19,21,0.621185226
2007,10,19,22,0.602659566
2007,10,19,23,0.603802363
2007,10,19,24,0.642573255
2007,10,20,1,0.657356889
2007,10,20,2,0.678257723
2007,10,20,3,0.628268176
2007,10,20,4,0.549955843
2007,10,20,5,0.575998253
2007,10,20,6,0.621551842
2007,10,20,7,0.633424358
2007,10,20,8,0.576525786
2007,10,20,9,0.52593835
2007,10,20,10,0.549837741
2007,10,20,11,0.569649567
2007,10,20,12,0.491337133
2007,10,20,13,0.419898127
2007,10,20,14,0.398959555
2007,10,20,15,0.40583109
2007,10,20,16,0.404758625
2007,10,20,17,0.412115243
2007,10,20,18,0.394353605
2007,10,20,19,0.337966958
2007,10,20,20,0.28122346
2007,10,20,21,0.240442858
2007,10,20,22,0.197845255
2007,10,20,23,0.146063017
2007,10,20,24,0.111954274
2007,10,21,1,0.073753537
2007,10,21,2,0.041608519
2007,10,21,3,0.028921213
2007,10,21,4,0.022342127
2007,10,21,5,0.021379277
2007,10,21,6,0.024715665
2007,10,21,7,0.019455442
2007,10,21,8,0.017933133
2007,10,21,9,0.0143821
2007,10,21,10,0.013858403
2007,10,21,11,0.020583378
2007,10,21,12,0.017953175
2007,10,21,13,0.01972895
2007,10,21,14,0.025135436
2007,10,21,15,0.020492921
2007,10,21,16,0.014464725
2007,10,21,17,0.006782492
2007,10,21,18,0.005242588
2007,10,21,19,0.007689266
2007,10,21,20,0.011357291
2007,10,21,21,0.021888757
2007,10,21,22,0.023737614
2007,10,21,23,0.021391048
2007,10,21,24,0.034756447
2007,10,22,1,0.026788578
2007,10,22,2,0.018880506
2007,10,22,3,0.014211483
2007,10,22,4,0.01094278
2007,10,22,5,0.010067265
2007,10,22,6,0.004366978
2007,10,22,7,0.000728914
2007,10,22,8,0.000363098
2007,10,22,9,0.001262042
2007,10,22,10,0.001284022
2007,10,22,11,0.000809724
2007,10,22,12,0.000259628
2007,10,22,13,0.000413142
2007,10,22,14,0.002534582
2007,10,22,15,0.002900054
2007,10,22,16,0.001729333
2007,10,22,17,0.001134458
2007,10,22,18,0.002308274
2007,10,22,19,0.001825659
2007,10,22,20,0.002853587
2007,10,22,21,0.019698798
2007,10,22,22,0.035922732
2007,10,22,23,0.048510998
2007,10,22,24,0.044477084
2007,10,23,1,0.048549561
2007,10,23,2,0.059660698
2007,10,23,3,0.064680965
2007,10,23,4,0.077718467
2007,10,23,5,0.122961218
2007,10,23,6,0.173879965
2007,10,23,7,0.196137444
2007,10,23,8,0.209980918
2007,10,23,9,0.222175064
2007,10,23,10,0.231129213
2007,10,23,11,0.213159964
2007,10,23,12,0.195286842
2007,10,23,13,0.203193608
2007,10,23,14,0.229060236
2007,10,23,15,0.259025665
2007,10,23,16,0.3081493
2007,10,23,17,0.325757669
2007,10,23,18,0.274962058
2007,10,23,19,0.236109363
2007,10,23,20,0.234310455
2007,10,23,21,0.213232858
2007,10,23,22,0.20538988
2007,10,23,23,0.207981569
2007,10,23,24,0.219857994
2007,10,24,1,0.24024842
2007,10,24,2,0.256281018
2007,10,24,3,0.290551694
2007,10,24,4,0.330713559
2007,10,24,5,0.406238742
2007,10,24,6,0.4686845
2007,10,24,7,0.473869351
2007,10,24,8,0.488461546
2007,10,24,9,0.474289145
2007,10,24,10,0.49363285
2007,10,24,11,0.491424837
2007,10,24,12,0.503365361
2007,10,24,13,0.531134906
2007,10,24,14,0.567954172
2007,10,24,15,0.601388703
2007,10,24,16,0.600321521
2007,10,24,17,0.59370725
2007,10,24,18,0.529575623
2007,10,24,19,0.468511464
2007,10,24,20,0.520748868
2007,10,24,21,0.522889422
2007,10,24,22,0.528082272
2007,10,24,23,0.577736597
2007,10,24,24,0.646849832
2007,10,25,1,0.653734066
2007,10,25,2,0.641561238
2007,10,25,3,0.621046242
2007,10,25,4,0.543462446
2007,10,25,5,0.613858765
2007,10,25,6,0.60990289
2007,10,25,7,0.636322238
2007,10,25,8,0.777280403
2007,10,25,9,0.820379243
2007,10,25,10,0.820279247
2007,10,25,11,0.899232867
2007,10,25,12,0.879130358
2007,10,25,13,0.923541294
2007,10,25,14,0.855244939
2007,10,25,15,0.818730594
2007,10,25,16,0.809965683
2007,10,25,17,0.776256965
2007,10,25,18,0.806536184
2007,10,25,19,0.901017623
2007,10,25,20,0.906802099
2007,10,25,21,0.906937955
2007,10,25,22,0.886299609
2007,10,25,23,0.878344874
2007,10,25,24,0.910701349
2007,10,26,1,0.950208165
2007,10,26,2,0.970485042
2007,10,26,3,0.885552833
2007,10,26,4,0.9095323
2007,10,26,5,0.936412557
2007,10,26,6,0.937384475
2007,10,26,7,0.932042896
2007,10,26,8,0.926738966
2007,10,26,9,0.824487321
2007,10,26,10,0.828468547
2007,10,26,11,0.852585018
2007,10,26,12,0.876591941
2007,10,26,13,0.870658579
2007,10,26,14,0.834405266
2007,10,26,15,0.851371612
2007,10,26,16,0.920448544
2007,10,26,17,0.937506684
2007,10,26,18,0.919106029
2007,10,26,19,0.887128937
2007,10,26,20,0.929630691
2007,10,26,21,0.933077342
2007,10,26,22,0.923325997
2007,10,26,23,0.905065876
2007,10,26,24,0.899918414
2007,10,27,1,0.913469239
2007,10,27,2,0.878947708
2007,10,27,3,0.858662894
2007,10,27,4,0.801162813
2007,10,27,5,0.808639119
2007,10,27,6,0.801449625
2007,10,27,7,0.80640286
2007,10,27,8,0.837347581
2007,10,27,9,0.849322051
2007,10,27,10,0.861518209
2007,10,27,11,0.86888185
2007,10,27,12,0.88202364
2007,10,27,13,0.842206357
2007,10,27,14,0.820889139
2007,10,27,15,0.793060847
2007,10,27,16,0.769005069
2007,10,27,17,0.781395347
2007,10,27,18,0.770589756
2007,10,27,19,0.794178229
2007,10,27,20,0.871257038
2007,10,27,21,0.917145668
2007,10,27,22,0.937186329
2007,10,27,23,0.930148925
2007,10,27,24,0.936893006
2007,10,28,1,0.924101809
2007,10,28,2,0.900457175
2007,10,28,3,0.857391555
2007,10,28,4,0.761666465
2007,10,28,5,0.754766731
2007,10,28,6,0.795989387
2007,10,28,7,0.820572316
2007,10,28,8,0.881355882
2007,10,28,9,0.973313731
2007,10,28,10,0.924864082
2007,10,28,11,0.907227467
2007,10,28,12,0.9653213
2007,10,28,13,0.959596094
2007,10,28,14,0.935566606
2007,10,28,15,0.894671072
2007,10,28,16,0.834410552
2007,10,28,17,0.745014044
2007,10,28,18,0.678065574
2007,10,28,19,0.769684063
2007,10,28,20,0.836659617
2007,10,28,21,0.847399962
2007,10,28,22,0.836513549
2007,10,28,23,0.761660369
2007,10,28,24,0.731200431
2007,10,29,1,0.777806283
2007,10,29,2,0.820799547
2007,10,29,3,0.85869315
2007,10,29,4,0.795849693
2007,10,29,5,0.854702212
2007,10,29,6,0.869436654
2007,10,29,7,0.874542856
2007,10,29,8,0.830083921
2007,10,29,9,0.857820034
2007,10,29,10,0.811281107
2007,10,29,11,0.720442231
2007,10,29,12,0.743453811
2007,10,29,13,0.734052171
2007,10,29,14,0.766154905
2007,10,29,15,0.822374453
2007,10,29,16,0.827992287
2007,10,29,17,0.806579265
2007,10,29,18,0.772038418
2007,10,29,19,0.821101818
2007,10,29,20,0.924981224
2007,10,29,21,0.914066519
2007,10,29,22,0.833608123
2007,10,29,23,0.762070043
2007,10,29,24,0.729030814
2007,10,30,1,0.680141992
2007,10,30,2,0.658940597
2007,10,30,3,0.627396798
2007,10,30,4,0.586707677
2007,10,30,5,0.605350459
2007,10,30,6,0.588561733
2007,10,30,7,0.584291151
2007,10,30,8,0.616863908
2007,10,30,9,0.638036402
2007,10,30,10,0.663602234
2007,10,30,11,0.68230548
2007,10,30,12,0.69058412
2007,10,30,13,0.635526024
2007,10,30,14,0.595267317
2007,10,30,15,0.58845013
2007,10,30,16,0.566133162
2007,10,30,17,0.560817462
2007,10,30,18,0.561604736
2007,10,30,19,0.426785006
2007,10,30,20,0.548955197
2007,10,30,21,0.680926804
2007,10,30,22,0.678762069
2007,10,30,23,0.665744344
2007,10,30,24,0.65647947
2007,10,31,1,0.69334637
2007,10,31,2,0.7317007
2007,10,31,3,0.724827122
2007,10,31,4,0.706493325
2007,10,31,5,0.724052363
2007,10,31,6,0.723959045
2007,10,31,7,0.722188945
2007,10,31,8,0.722765873
2007,10,31,9,0.730476567
2007,10,31,10,0.740337683
2007,10,31,11,0.736439407
2007,10,31,12,0.730385341
2007,10,31,13,0.696645508
2007,10,31,14,0.649298488
2007,10,31,15,0.647231902
2007,10,31,16,0.70087965
2007,10,31,17,0.744786602
2007,10,31,18,0.74628349
2007,10,31,19,0.80459748
2007,10,31,20,0.871924569
2007,10,31,21,0.850854955
2007,10,31,22,0.878821372
2007,10,31,23,0.954372094
2007,10,31,24,0.916198774
2007,11,1,1,0.902150384
2007,11,1,2,0.90550356
2007,11,1,3,0.874046243
2007,11,1,4,0.858524105
2007,11,1,5,0.910206427
2007,11,1,6,0.89026657
2007,11,1,7,0.771894643
2007,11,1,8,0.737723091
2007,11,1,9,0.699100247
2007,11,1,10,0.592247833
2007,11,1,11,0.605436606
2007,11,1,12,0.490182481
2007,11,1,13,0.46550795
2007,11,1,14,0.316849607
2007,11,1,15,0.267464552
2007,11,1,16,0.340472285
2007,11,1,17,0.388132127
2007,11,1,18,0.407118493
2007,11,1,19,0.368541493
2007,11,1,20,0.485651341
2007,11,1,21,0.616211568
2007,11,1,22,0.797641624
2007,11,1,23,0.841198899
2007,11,1,24,0.646317456
2007,11,2,1,0.544065228
2007,11,2,2,0.609808426
2007,11,2,3,0.697251445
2007,11,2,4,0.658438663
2007,11,2,5,0.666576822
2007,11,2,6,0.542345413
2007,11,2,7,0.438024614
2007,11,2,8,0.45187816
2007,11,2,9,0.419899493
2007,11,2,10,0.374289184
2007,11,2,11,0.36474549
2007,11,2,12,0.262950918
2007,11,2,13,0.184652796
2007,11,2,14,0.129664445
2007,11,2,15,0.106392131
2007,11,2,16,0.046875187
2007,11,2,17,0.033226484
2007,11,2,18,0.008135588
2007,11,2,19,0.014264758
2007,11,2,20,0.020673882
2007,11,2,21,0.040275103
2007,11,2,22,0.067434561
2007,11,2,23,0.066904625
2007,11,2,24,0.051815001
2007,11,3,1,0.043450583
2007,11,3,2,0.035338816
2007,11,3,3,0.023755581
2007,11,3,4,0.01033514
2007,11,3,5,0.006242041
2007,11,3,6,0.00627169
2007,11,3,7,0.002741524
2007,11,3,8,0.000814177
2007,11,3,9,0
2007,11,3,10,0.000714728
2007,11,3,11,0.000740013
2007,11,3,12,0.000181767
2007,11,3,13,0.000171846
2007,11,3,14,0.000673337
2007,11,3,15,0.002148287
2007,11,3,16,0.003613102
2007,11,3,17,0.003969571
2007,11,3,18,0.004670473
2007,11,3,19,0.00376902
2007,11,3,20,0.002066752
2007,11,3,21,0.002056792
2007,11,3,22,0.002116803
2007,11,3,23,0.010080264
2007,11,3,24,0.014305311
2007,11,4,1,0.006938908
2007,11,4,2,0.017004735
2007,11,4,3,0.015622903
2007,11,4,4,0.020550487
2007,11,4,5,0.011274977
2007,11,4,6,0.000669692
2007,11,4,7,0.009272388
2007,11,4,8,0.031588641
2007,11,4,9,0.063707711
2007,11,4,10,0.086440745
2007,11,4,11,0.100577982
2007,11,4,12,0.169033415
2007,11,4,13,0.115498404
2007,11,4,14,0.233691612
2007,11,4,15,0.373525927
2007,11,4,16,0.55724888
2007,11,4,17,0.490982022
2007,11,4,18,0.280518468
2007,11,4,19,0.323960752
2007,11,4,20,0.410612745
2007,11,4,21,0.341130495
2007,11,4,22,0.18312846
2007,11,4,23,0.421050425
2007,11,4,24,0.459564199
2007,11,5,1,0.403866548
2007,11,5,2,0.379949646
2007,11,5,3,0.407957019
2007,11,5,4,0.353473362
2007,11,5,5,0.285925593
2007,11,5,6,0.245727879
2007,11,5,7,0.205365205
2007,11,5,8,0.275703241
2007,11,5,9,0.474244628
2007,11,5,10,0.589721185
2007,11,5,11,0.855463641
2007,11,5,12,0.883789191
2007,11,5,13,0.805839814
2007,11,5,14,0.5409969
2007,11,5,15,0.658062341
2007,11,5,16,0.718685995
2007,11,5,17,0.6123741
2007,11,5,18,0.550982972
2007,11,5,19,0.360358188
2007,11,5,20,0.465460723
2007,11,5,21,0.724054683
2007,11,5,22,0.822713894
2007,11,5,23,0.614002548
2007,11,5,24,0.478345599
2007,11,6,1,0.25244057
2007,11,6,2,0.059589181
2007,11,6,3,0.019099891
2007,11,6,4,0.065975983
2007,11,6,5,0.102015108
2007,11,6,6,0.08086734
2007,11,6,7,0.072187806
2007,11,6,8,0.075572965
2007,11,6,9,0.122163154
2007,11,6,10,0.214353852
2007,11,6,11,0.171519902
2007,11,6,12,0.099743436
2007,11,6,13,0.044646827
2007,11,6,14,0.015976697
2007,11,6,15,0.007178276
2007,11,6,16,0.017850507
2007,11,6,17,0.050961254
2007,11,6,18,0.0417442
2007,11,6,19,0.014738904
2007,11,6,20,0.003049168
2007,11,6,21,0.006219468
2007,11,6,22,0.01026391
2007,11,6,23,0.014112287
2007,11,6,24,0.024923457
2007,11,7,1,0.018797074
2007,11,7,2,0.015269296
2007,11,7,3,0.021866666
2007,11,7,4,0.024136632
2007,11,7,5,0.076972257
2007,11,7,6,0.089532974
2007,11,7,7,0.075725785
2007,11,7,8,0.065229089
2007,11,7,9,0.03699476
2007,11,7,10,0.021888526
2007,11,7,11,0.021336798
2007,11,7,12,0.01302947
2007,11,7,13,0.004459121
2007,11,7,14,0.000369091
2007,11,7,15,0.000645972
2007,11,7,16,0.00136616
2007,11,7,17,0.001189231
2007,11,7,18,0.00053517
2007,11,7,19,0
2007,11,7,20,0
2007,11,7,21,0.001780289
2007,11,7,22,0.003477831
2007,11,7,23,0.015205101
2007,11,7,24,0.019472666
2007,11,8,1,0.015768974
2007,11,8,2,0.017571957
2007,11,8,3,0.006407011
2007,11,8,4,0.004760398
2007,11,8,5,0.006494462
2007,11,8,6,0.012107362
2007,11,8,7,0.053326072
2007,11,8,8,0.105039178
2007,11,8,9,0.213375994
2007,11,8,10,0.29770637
2007,11,8,11,0.292880461
2007,11,8,12,0.229926135
2007,11,8,13,0.251868894
2007,11,8,14,0.344938718
2007,11,8,15,0.418655638
2007,11,8,16,0.540462795
2007,11,8,17,0.532933377
2007,11,8,18,0.474638043
2007,11,8,19,0.387304043
2007,11,8,20,0.396796849
2007,11,8,21,0.373915248
2007,11,8,22,0.337837944
2007,11,8,23,0.36371368
2007,11,8,24,0.391519748
2007,11,9,1,0.396873557
2007,11,9,2,0.355406155
2007,11,9,3,0.33244573
2007,11,9,4,0.357072544
2007,11,9,5,0.41865948
2007,11,9,6,0.486782795
2007,11,9,7,0.559048454
2007,11,9,8,0.580476105
2007,11,9,9,0.569335998
2007,11,9,10,0.57397796
2007,11,9,11,0.601173027
2007,11,9,12,0.653337205
2007,11,9,13,0.695117257
2007,11,9,14,0.766649822
2007,11,9,15,0.783812373
2007,11,9,16,0.770631726
2007,11,9,17,0.802507295
2007,11,9,18,0.770774429
2007,11,9,19,0.665920379
2007,11,9,20,0.673924275
2007,11,9,21,0.638931297
2007,11,9,22,0.618650435
2007,11,9,23,0.610958597
2007,11,9,24,0.650129857
2007,11,10,1,0.718491074
2007,11,10,2,0.771050184
2007,11,10,3,0.745986917
2007,11,10,4,0.708679754
2007,11,10,5,0.736012533
2007,11,10,6,0.743721703
2007,11,10,7,0.737477191
2007,11,10,8,0.720270713
2007,11,10,9,0.74099909
2007,11,10,10,0.741257705
2007,11,10,11,0.716279679
2007,11,10,12,0.69225195
2007,11,10,13,0.664070653
2007,11,10,14,0.595554281
2007,11,10,15,0.591672213
2007,11,10,16,0.608149088
2007,11,10,17,0.669878492
2007,11,10,18,0.655163291
2007,11,10,19,0.619930804
2007,11,10,20,0.689967675
2007,11,10,21,0.693034563
2007,11,10,22,0.652481715
2007,11,10,23,0.607544763
2007,11,10,24,0.575424312
2007,11,11,1,0.562902415
2007,11,11,2,0.592219127
2007,11,11,3,0.581663399
2007,11,11,4,0.572227347
2007,11,11,5,0.643002585
2007,11,11,6,0.646104625
2007,11,11,7,0.607546737
2007,11,11,8,0.55483442
2007,11,11,9,0.506732703
2007,11,11,10,0.51496788
2007,11,11,11,0.569735692
2007,11,11,12,0.546891813
2007,11,11,13,0.503865313
2007,11,11,14,0.454114651
2007,11,11,15,0.391760746
2007,11,11,16,0.342287317
2007,11,11,17,0.300941213
2007,11,11,18,0.298190472
2007,11,11,19,0.20205087
2007,11,11,20,0.133025149
2007,11,11,21,0.093856391
2007,11,11,22,0.093314742
2007,11,11,23,0.122289381
2007,11,11,24,0.126260272
2007,11,12,1,0.112362359
2007,11,12,2,0.100598158
2007,11,12,3,0.105580349
2007,11,12,4,0.138078828
2007,11,12,5,0.18110855
2007,11,12,6,0.185164674
2007,11,12,7,0.166927829
2007,11,12,8,0.118744504
2007,11,12,9,0.087491044
2007,11,12,10,0.064771834
2007,11,12,11,0.045466169
2007,11,12,12,0.02946357
2007,11,12,13,0.021995778
2007,11,12,14,0.012123579
2007,11,12,15,0.003627854
